Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$2.66",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$9.38",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$4.13",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$1.68",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$8.75",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$5.04",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$3.15",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$4.48",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$5.04",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.86",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$4.13",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$3.36",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.66",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$9.38",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$0.98",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$7.28",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.24",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$9.73",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$15.33",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.02",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$9.73",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$15.33",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$11.55",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$3.99",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$4.20",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$2.80",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$2.80",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$1.75",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$19.60",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$2.31",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$4.55",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","-$2.10",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.10",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$24.50",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$5.32",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.80",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$0.84",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$5.95",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$11.55",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$19.60",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$1.75",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$19.60",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$1.75",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.80",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$6.65",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$4.55",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.10",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.31",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.80",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$4.70",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$4.20",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","AllSaints Orten Suede Bomber Jacket | Nordstrom","https://rstyle.me/+lR5sXKowejAAQZ6ql7b9BQ","Open","$2.24",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$5.53",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$1.05",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Avec Les Filles Hooded Cape Raincoat | Nordstrom","https://rstyle.me/+8MIPruaF-c7xnJjD-fPeeg","Open","$3.08",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$18.48",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$6.86",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$6.93",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$5.04",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$9.03",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$8.05",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$4.55",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$5.04",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$23.45",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$6.86",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$1.82",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$4.55",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$1.89",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$7.63",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$6.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$9.03",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$5.04",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$3.43",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$8.05",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$5.04",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$18.48",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$1.89",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$11.55",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$2.69",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$2.94",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$2.03",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.08",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$0.98",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$0.98",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$15.33",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$30.03",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$16.73",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$6.93",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$6.93",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$6.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$15.33",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$16.73",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$30.03",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$2.45",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$2.73",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$4.20",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$12.95",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$5.32",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$7.70",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$5.32",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$6.93",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$6.93",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$1.75",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$5.11",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$3.50",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$1.33",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$3.78",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$5.11",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$3.71",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$14.00",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$14.00",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$1.75",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$6.02",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$4.90",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$6.02",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$3.22",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","-$1.40",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$2.31",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$5.11",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$5.32",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$3.22",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$5.32",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$8.75",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$14.00",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$0.91",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Bumble and bumble. Dryspun Texture Spray $52 Value | Nordstrom","https://rstyle.me/+xdUKl1ZZTUz_gKuV4i7Prw","Open","$1.40",""
