product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
DEMYLEE,Shopbop,https://product-images-cdn.liketoknow.it/28WIwcVziZ7lHGFqbOoHNz3Bkc2FQKXBmrsgmEDe8ScMTCBZ87T7bYeMtkv0k_QsS4HYSj1BYtKUafQgRHmDrNCTDgKCvqBSrqAjnc416zd4Dye.16BewH0TJI8pMQqFrxJ0AtSXN8pV5l6J5xhsHHyI4UJf8GEos_FJWrUBbgECe53l12AqV6i7cyccNEW3Z1ipMnIffWQ9Auj_35SO7ZeKs0zZzGwFcVxi0Id6hD7ORsH4roKlKW9dYA--?v=2,,DEMYLEE Olaf Vest | Shopbop,280.00,USD,https://m.shopbop.com/olaf-vest-demylee/vp/v=1/1544702177.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Olaf+Vest&colorSin=2032950534&fm=search-shopbysize&ref_=SB_PLP_PDP_W_EP_3,2,0.00,0,0,0,0.000000,0.000000
High Rise Wide Leg Cropped Jeans in Barely Worn,Bloomingdale's (US),https://product-images-cdn.liketoknow.it/60cBTgz6Sq6LtesCB86CD8ktX8tEYdDngXqznHMgwAKVTpwiGiK6LWIFHXbLuiTyDSd7_Ac3Vb4okdZD_4WZH1M7Y9DMTWRxmoH0WNRwcShlGH6dZ33a5gFpnj2ahRMOlR6oYXkQN15gKIGb0MnY48mHwIWescN51DkIvfIwHj.8.RFlNw1Oqnjsr_NKospMksp4QFYccVzoBa_DpN94h2bMGCZ0OKGO?v=2,,"Buy High Rise Wide Leg Cropped Jeans in Barely Worn at Bloomingdale's today. Free Shipping and Returns available, or Buy Online and Pick-Up In Store!",285.00,USD,https://www.bloomingdales.com/shop/product/re-done-high-rise-wide-leg-cropped-jeans-in-barely-worn?ID=4817642&pla_country=US&cm_mmc=Google-PLA-ADC-_-Bloomie%E2%80%99s+University+Village-_-GMM1-_-195961048984USA-_-go_cmp-20272031204_adg-153238710714_ad-662075018394_pla-1482140257664_dev-c_ext-_prd-195961048984USA&gad_source=1&gclid=Cj0KCQiA1rSsBhDHARIsANB4EJYGFxHGqmOCTaDXYaPP4fQMzxuh4WDaxqS4-ewl2jiFM-Wz3QeNdZ8aAl5QEALw_wcB,403,0E-11,1,1,1018,0.002481,0.002481
MZ WALLACE Metro Deluxe Quilted Nylon Backpack,Neiman Marcus,https://product-images-cdn.liketoknow.it/C7CQqqsmZJolYSNAXo7O6h8oz3ch8q60.aoF6p2yTeRTEwSlwjb7pcRZKK6jpXWNQVp.RLUQjlS8lMVI6yuJG_Nn6wjpBbj1E4EKzUBpyLlZ6zXJM5vVjILR_s12dOd.lTcgmok4Xa_jFYemvxGvC5XCrIojueME80tYmYBldQ--?v=2,,Get free shipping on MZ WALLACE Metro Deluxe Quilted Nylon Backpack at Neiman Marcus. Shop the latest luxury fashions from top designers.,275.00,USD,https://www.neimanmarcus.com/p/mz-wallace-metro-deluxe-quilted-nylon-backpack-prod252890181?utm_source=google_shopping&ecid=NMCS_GP_RL&gclid=Cj0KCQjwhfipBhCqARIsAH9msblb-BS8lduvpb0N7KP9OLzG5U6uquKYbI1D8pAPm-20_bWxzm6XC3QaAlxiEALw_wcB&gclsrc=aw.ds,41,0.00,0,0,0,0.000000,0.000000
Bottega Veneta Mini Sardine Bag,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/ortkX2ssvGMCzDfSy0MUjTXwFwK7qoN6_WCGTxTbm7eSjPjRuGOaeNhberhfFFT7Ra4gAWsxQlU8oq4YNtvr4AWw6lBAxZrcyI04NQNX9THMoawT2o43E7I7HLR_URLKfQ0-?v=2,,Get free shipping on Bottega Veneta Mini Sardine Bag at Bergdorf Goodman. Shop the latest luxury fashions from top designers.,3100.00,USD,https://www.bergdorfgoodman.com/p/bottega-veneta-mini-sardine-bag-prod178960121?utm_source=google_shopping&ecid=BGCS_GP_CV_HA_PR_NONE&gad_source=1&gclid=Cj0KCQiA7OqrBhD9ARIsAK3UXh3V5_9pwsym0iBoVDzAgsFQnsecNz2ag06SNmL6Gi97RAwLKFfCqDcaAh4HEALw_wcB&gclsrc=aw.ds,1,0.00,0,0,0,0.000000,0.000000
Bliss Silk Camisole,Banana Republic (US),https://product-images-cdn.liketoknow.it/gl5Tc22E9l2h2rweJT9nIhrgNHaUy7xVmoOAHejBtaBNkjWmbBmaatIzsS9Hvtxvz89zjZIELFpPKf0O.c07a1xkZEwOqXkJYN38HNqHDp98TJZh1yLcRmFsgN_19PE.xw--?v=2,,"An indulgent, elegant essential, this versatile camisole is crafted from our washable silk charmeuse and cut on the bias for figure-flattering drape. SEMI-FITTED: Cut for a not-too-tight, not-too-loose fit. V-neck. Adjustable slider straps. Dolphin hem. Unlined. #746040",110.00,USD,https://bananarepublic.gap.com/browse/product.do?pid=746040022&vid=1&searchText=silk%20cami#pdp-page-content,92,0.00,0,0,0,0.000000,0.000000
VARSITY WOOL BLEND BOMBER,OAK + FORT,https://product-images-cdn.liketoknow.it/9BPTcasKJh8CpnkOG5S7qL9JxoZRrm34Fq4LjijFUhHlZRWMVGpnwionvkVHKlkGx_jPaQdrwrV4pLEIBBDc6SItl.he47D9bDcsaXX_Vy43bRLfetgcI2aPsyOLXI9Y8swYc0bQJ2OenIne8pSCjLyeGwMr3RoTEtd63uOhAtk-?v=2,,Varsity Wool Blend Bomber | OAK + FORT,168.00,USD,https://www.oakandfort.com/WOOL-BOMBER-JACKET-OW-11050-W?itemId=604186&location=&quantity=1&fulfillmentChoice=pickup&Size=Extra%20Extra%20Small%20Extra%20Small&Color=Beech&itemId=604186,90,0.00,0,0,0,0.000000,0.000000
Morrow Hoodie,Vuori Clothing (US & Canada),https://product-images-cdn.liketoknow.it/GFTmxZC_QtN1kR3TFvdogNbJ8I3xDWIvuTtjFcyXT.YNKOdtsJUF4kjGfIAc8t9XIshQwqICsf.8r8GgxJMCSC9VqbX5v.bWz7zrcU11tzQu9OZ1NP9OkcC7osqmCfQY4qtzu5Vd7UHTiMKk2vRUQsbuJer94B9Zpwo8vHyEWYzZ2GSb37ji.mVrw7Ep4SkA3pXmniGqHxZSlARpTGvlGoq0ZpKyAE8ByfehTYWPFQrfOGtm9HT4Oe0hoovsyV9e5F7mFQI-?v=2,,The men's Morrow Hoodie in Black is an ultra-cozy and warm sherpa fleece designed with a half snap placket and pockets. Shop now from Vuori.,188.00,USD,https://vuoriclothing.com/products/morrow-hoodie-black?,36,0.00,0,0,0,0.000000,0.000000
Bose QuietComfort 45 Noise Canceling Bluetooth Headphones (White Smoke),Amazon (US),https://product-images-cdn.liketoknow.it/RHaopyCZKODyfmCAfZYuiSiikDqrR2fmRPJhkYLpWDmp_K8L4AWRcq0MiSBKJtfRJF5rhoa9jv_d0FCjFKHUupIGCl5R4bImZbDYEzK.eenfpZm.Y1ULwXHW?v=2,,Amazon.com: Bose QuietComfort 45 Noise Canceling Bluetooth Headphones (White Smoke) : Electronics,241.99,USD,https://www.amazon.com/Bose-QuietComfort-Bluetooth-Cancelling-Headphones/dp/B09NCHTW21/ref=sr_1_8?crid=1WQXPYGGOAO94&keywords=bose%2Bquietcomfort%2Bnoise%2Bcancelling&qid=1701710827&s=electronics&sprefix=bose%2Bquiet%2Bcomform%2Bnoise%2Bcancelling%2B%2Celectronics%2C137&sr=1-8&th=1,4,0.00,0,0,0,0.000000,0.000000
Boston suede-trimmed leather clogs,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/VYvZ3WS_pzgsMSJYj0pDfjn403ci4cBHnX4QKgJriKFFqc139k89UIK3Tr6TFdY8TRVAg_wtIAqFnEbJXdS0HfSgBR6BG37ysw5ef3nrmejbcqHAugYu062wyR1MPgNrsetVkWxhi7mIew--?v=2,,"Shop BIRKENSTOCK Boston suede-trimmed leather clogs, Explore the latest BIRKENSTOCK women's collection today on NET A PORTER",220.00,USD,https://www.net-a-porter.com/en-us/shop/product/birkenstock/shoes/slip-ons/boston-suede-trimmed-leather-clogs/1647597313371498,6,0E-11,1,1,1327,0.166666,0.166666
Diana Faux Fur Slippers,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/fsFNRawXY.VElvhra98FYeUn9OtF8ArtXn4.C7gVqIT7448f7thcoMWGxbkrxq65UVVkSfvud5BhuquRiaAEPqyJ.5FBNn_FGvQYBXVigBckNDTBJl13cunXUZDJe9jJoMCE7aF015aCBEoJl167wrRTTfPOO.Qzqn1aJKJbAQIqa_0F5hcQbvLJz38-?v=2,17108472,"Plush faux fur envelops these slipper slides, creating a cozy, warm feel.<ul><li>Faux fur upper</li><li>Slip-on style</li><li>Open toe</li><li>Faux fur lining</li><li>Faux fur insole</li><li>Rubber sole</li><li>Fur type: Faux</li><li>Imported</li></ul>",122.00,USD,https://www.saksfifthavenue.com/product/Apparis-Diana-Faux-Fur-Slippers-0400014832715.html?dwvar_0400014832715_size=6&dwvar_0400014832715_color=CAMEL&site_refer=CSE_GGLPLA:Womens_Shoes:Apparis&country=US&currency=USD&CSE_CID=G_Saks_PLA_US_Women%27s+Shoes:Slippers&gclid=CjwKCAjw1t2pBhAFEiwA_-A-NG1ZJEcTpytcIsXzL1sEeOTWMG8b5n-sQ8veimGMH91LIml_Z1PnCxoCiRMQAvD_BwE&gclsrc=aw.ds,62,0.00,0,0,0,0.000000,0.000000
Collection Carrie V-neck camisole in sequin,J.Crew US,https://product-images-cdn.liketoknow.it/j1pVZAMCus05WonRzZv5b0_5KY_stVJ1pcTjykmTVo9WgebuW.YxNx7IPMEkpop1mVA2OAoK_nLfpHVoOh91lC3efxo3GZ90_4bUN2LSdLl.8WHcWLAv?v=2,,Shop  for the Collection Carrie V-neck camisole in sequin for women. Find the best selection of women womens-categories-clothing-matching-sets available in-stores and on line.,128.00,USD,https://www.jcrew.com/p/womens/categories/clothing/matching-sets/collection-carrie-v-neck-camisole-in-sequin/BV837?color_name=silver&N=MEDIUM&noPopUp=true&srcCode=Paid_Search%7CShopping_NonBrand%7CGoogle%7CPMG%5EG%5E99107222412_20652857512___c_pla_online__9033325&utm_source=Google&utm_medium=paid_search&utm_content=shopping_ads&utm_campaign=JCrew_Shopping_PLA_US_All_Shirts_HP_PMax_X_Google+_X&utm_term=&gad_source=1&gclid=CjwKCAiAvdCrBhBREiwAX6-6UsqaIaAA0yertl-itZ1cXQLlv5xwtPYELiPiwjQhP1-FKiHRY7PkUxoCiv0QAvD_BwE&gclsrc=aw.ds,110,0.00,0,0,0,0.000000,0.000000
Madeleine Blazer,Anine Bing,https://product-images-cdn.liketoknow.it/VP7h3lHcQdQmm_Ztq9sL1pc6OuD9_4yVBdwfKSuq1aedX4PRooXVjDBxVDrwwvUmo0Un0aykZgpbNhZDKYnyt4I6xS.6NBJgLve_ZrxTZtkMA6PCcj225qrSPu8sDvHdbOwKo6Oc9qlcYzy4HcNl_CZaNgn0QPnKmtPUEUV_y11Au0is2cUSrDR5yJJL8Q--?v=2,194421659579,"The Madeleine Blazer is a tailored suit jacket made from a lightweight wool blend with an all-over mini houndstooth pattern. It comes fully lined and includes small internal shoulder pads, a double-breasted front closure with two buttons, two welt pockets at the hips, and one interior chest pocket. The Madeleine Blazer",400.00,USD,https://www.aninebing.com/collections/jackets/products/madeleine-blazer-mini-houndstooth,26,0.00,0,0,0,0.000000,0.000000
Mark and Graham,Mark and Graham,https://product-images-cdn.liketoknow.it/0Eanr2QeF_GXrlWQCWfeoW3B86D.DgoJgmA28nTIo3R6yIsgkUz5BTQSB_TrJHGB91rxBQNwXJHrV9H9uQkrz10s1trS2uryJXSD_SqKCcmGG3Bw2dX0PWuMY5bQv5Ln7qdQkdgcKDaB7nliAux_sz2IKx5VzG0PRh4y8uYlBejPyAf51bEFz6LEiFh1YZuhACjb?v=2,,"Gear up for school days and adventures of all kinds with our best-built backpacks yet. Made of water-resistant polyester and featuring ultradurable bound stitching, plenty of compartments and a port for headphone wires, you can take your laptop, Override",79.00,USD,https://www.markandgraham.com/products/everyday-italian-leather-zipper-pouch/?pkey=s~leather%20pouch~38,1,0.00,0,0,0,0.000000,0.000000
Puzzle Edge Small Leather Belt Bag,Mr Porter (US & CA),https://product-images-cdn.liketoknow.it/XQwyIrWbzuki5alLNHohr8xEfHRNztmwJhpd1DViEVYqrIvb2Yafl3YWb0e9nwSIbRPJjsN0MwkLWto.x6600WzBxzQEYOu8H8xIFnCJ_PSDvnuQq5QZ8cFK7ffyG64HO04zXyul?v=2,0400642096407,"Shop LOEWE Puzzle Edge Small Leather Belt Bag, Explore the latest in-season LOEWE collection today on MR PORTER",2400.00,USD,https://www.mrporter.com/en-us/mens/product/loewe/accessories/belt-bags/puzzle-edge-small-leather-belt-bag/1647597327565066,2,0.00,0,0,0,0.000000,0.000000
"This cast iron pan is perfect to use to make crepes, pancakes, tortillas and pizzas.",Nordstrom,https://product-images-cdn.liketoknow.it/OmksS6108NdiMkGblyI6wt0vZmOxwguozU6x15OtEbe6kjnBo._vk4fNsP_pUL94phMlE0VbN6qnJNfWzqttkg0zOxQqbH_rzc7gzpd9dI8yK6LVGDPZdkR.92uFV3k8c4Xii8uz7h2hDRVyJpoIBLA2kHPa1SansznjmS4E_YyratoMkh3JOPbJ.75NtqSfQ8Eqp8fqVjyGjPrpqpgM?v=2,,"Free shipping and returns on BAREBONES LIVING Cast Iron Flat Pan at Nordstrom.com. <p>This cast iron pan is perfect to use to make crepes, pancakes, tortillas and pizzas.</p><p><b>What it does: </b>Lighter than a skillet and smaller than a griddle, it’s versatile yet easy to store and carry. Naturally nonstick with open sides, flipping and serving delicate dishes is simpler than ever.</p><p><b>Additional features: </b>Open sides and high back; comfort grip handle; crafted for indoor/outdoor use; and seasoned with sunflower oil.</p><p><b>Compatible heat sources:</b> Grill, stovetop; oven safe with heat temp max: 500 F.</p><p><b>Sizing information:</b> 6.6 lb.; 18.75"" x 12"" x 2.75"".</p>",55.00,USD,https://www.nordstrom.com/s/cast-iron-flat-pan/6833265?color=matte%20black,28,0.00,0,0,0,0.000000,0.000000
Nuncia Turtle Neck,Mother Denim,https://product-images-cdn.liketoknow.it/2Q627FOMuZdLU7nS7nw5J1AmDsQ6PpZ0RNqHytxc1lPotYCQ24c8GTXtZBVTopd5ijeS5NgZ0DcYWZgp5aMQTxO4r2Bbl_hkK1D8LqSmsa2j.Zi3sG0fSHdbi.pFrS2eLQkzUOVIZVNKdkQ-?v=2,T2020-611-NOC-XS,"Sensing a pattern. A long sleeve turtleneck from Maria Cher, an Argentinian brand that plays with bold prints and modern neutrals, with a gathered seam down the front, thumbholes and a narrow fit. Made from soft stretch fabric, the top is designed in a colorful print inspired by traditional architecture in Mendoza, Argentina. Made in India. Style No. T2020-611-NOC",195.00,USD,https://www.motherdenim.com/products/mc-nuncia-turtle-neck-mendoza-blue-cobalt,1,0.00,0,0,0,0.000000,0.000000
DEMYLEE,Shopbop,https://product-images-cdn.liketoknow.it/WNRNxm0pIXF6FsD7ej3kGpmdf_bjhr5seaiLy7OeycjKul.6JS5cTFjjkV_vIrN56Fu.84R.o0U3o1r2lDOuP9I_5_r1tDpe0YUoePDox9ja_L4Xs3mZyIf.j99NkznfPku8rm8qqL6qcA0G4wPNSmn.GyzVesL6jVGtkpz0kMDHw7rG57kjjZWN_i7YSvBAT0vLtMbXQrj2T7HSLu1SaIl3PeoLmerfKV6qxVKOqfx0_Tn3f8iMbYEpmw--?v=2,,DEMYLEE Phoebe Stripe Sweater | Shopbop,218.00,USD,https://m.shopbop.com/phoebe-stripe-sweater-demylee/vp/v=1/1579085553.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Phoebe+Stripe+Sweater&colorSin=2023427694&fm=search-shopbysize&ref_=SB_PLP_PDP_W_EP_3,2,0.00,0,0,0,0.000000,0.000000
Jett Moto,Rebecca Minkoff,https://product-images-cdn.liketoknow.it/FJ0WxfQcWsPv7e.7SMHafSszKhM3zQ0RD2fZkgP2ji8gYlh8wvG1aIyscC1sv3rrMQVdiFRRtf1LgOAF9FEKAjDb3sfn9Xuw8KgWzwNjXNEXIGxB8ZKLXRJFT15UYvsmsI5ygy3Yw89tGWwkH6ua.TZwDDEsCl1mGoOsMuo-?v=2,,"Made from supple black leather, Jett Moto is slim fitting throughout and is detailed with notch lapels, polished metal hardware, and multiple zip pockets. Throw it over your favorite flowy dress for effortless fall vibes. Style #: F2110190 Genuine leather Front pockets Silver hardware Zip closure Professional leather c",548.00,USD,https://www.rebeccaminkoff.com/products/jett-moto-f2110190-black?variant=39409879744606&country=US&currency=USD&utm_source=google&utm_medium=organic&utm_campaign=organicshopping&gad_source=1&gclid=Cj0KCQiA35urBhDCARIsAOU7QwmZaqGXoxWckpoQHFB1OIix6LGb4ugiFjBQfrcCI32A3bTrT9J4-QkaAgT1EALw_wcB,308,0E-11,1,1,97,0.003246,0.003246
Boston buckled wool-felt clogs | Birkenstock,Matches (US),https://product-images-cdn.liketoknow.it/hyKuaqclENEOGvgjl9Jyn_TxcCxuLKeeuU1hbyZBHUAiQTwhk0n4k2KA17_0BRWvq.l888rGouXXBLND9k5xm1L26uQ_faChOBnt.7sDqhJUit_1ADTE?v=2,1540293,"Arriving in tactile cacao-brown wool-felt, Birkenstock's signature German-made Boston clogs are anchored by a comfortable moulded cork footbed and a hardy rubber sole.",90.00,USD,https://www.matchesfashion.com/us/products/1540293?utm_source=google&utm_medium=cpc&utm_campaign=MF+%7C+US+%7C+ENG+%7C+PMAX+%7C+Conversion+%7C+Male+%7C+FP&utm_content=1540293000007&utm_term=&gad_source=1&gclid=CjwKCAiAgeeqBhBAEiwAoDDhn63xl_Q7hza68Rwr7mW5D0mQ_B6QCycjKLB_72i502H0NyvE5EaazBoC40cQAvD_BwE&gclsrc=aw.ds,51,0.00,0,0,0,0.000000,0.000000
AllSaints Hawthorne Slim Fit Button-Up Shirt | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/03l18TEGTWMWQddM0XlhIKXwn9Ne5dsE8ptFSiLCG06s61JX3H1rI3sbsOqkjO71bEJpIQugbpcYs7BXEEXX_xryVMux8FywLOKezLqpqu_vdU0JjHCeLlUyWDKqUYjNCoJzabh3pxMUNjFa8IdvYkYg5OLIretUzu6xKuBovyA8f4E_p4DoVkca5r6x9Q0bB15t3330Pb54?v=2,,"Free shipping and returns on AllSaints Hawthorne Slim Fit Button-Up Shirt at Nordstrom.com. <p>A signature Ramskull logo subtly brands this slim, classic button-up cut from a stretchy organic-cotton fabric that keeps you stylishly cool and comfortable.</p>",89.00,USD,https://www.nordstrom.com/s/hawthorne-slim-fit-button-up-shirt/5967738?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=001,3,0.00,0,0,0,0.000000,0.000000
UO Heart Pointelle Tights,Urban Outfitters (US and RoW),https://product-images-cdn.liketoknow.it/Ti1o2TjLhCuOlxhfGAI4InBwCm0FdrgA99CDxzmr4MvPYXKxb3KRVga_uO.x.fcJLRGzhKpxHx3BXA6csMnXzLRSTv4JkQ8JY5RrTWNHrRAiCpTkmwV91su5ulbvTArahqLOnbd1NwXcPXD00.YPR70VkunRdu_6bZ0iCumfBTKt1nBbvZ7E4DWT1Y1SWq4-?v=2,85885606,Shop UO Heart Pointelle Tights at Urban Outfitters today. Discover more selections just like this online or in-store.  Shop your favorite brands and sign up for UO Rewards to receive 10% off your next purchase!,17.00,USD,https://www.urbanoutfitters.com/shop/hybrid/uo-heart-pointelle-tights?color=061&size=0000,54,0E-11,1,4,271,0.018518,0.074074
Mackage Alfie Quilted Nylon Gloves,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/1lbEQghLeiqItqzofiz55JwJoRW3wxFx9tzSCWaAgYzkT_dGjgdQTb8ZqBHQO5WOF0dhskbNYP4Oow8.3MEGToDCl3NOfrjmd6rhpiX1JssPCRpiqw--?v=2,14923241,"These quilted nylon gloves flaunt bungee wrist straps, heavy-duty storm cuffs, and a signature logo patch.<ul><li>Silicone grip palm</li><li>Touchscreen compatible</li><li>Nylon</li><li>Lining: polyester</li><li>Fill: polyester</li><li>Machine wash</li><li>Imported</li></ul><br><b>ABOUT THE BRAND</b><br><br>Eran Elfassy, inspired by his brothers&#8217; leather expertise, founded Mackage in 1999 in Montreal, Canada. Two years later, with designer Elisa Dahan, they created a comprehensive outerwear brand offering everything from fine leather jackets to tailored wool coats and down parkas. Designed to be both comfortable and warm, the brand&#8217;s high-performance gear also provides protection in freezing temperatures.",140.00,USD,https://www.saksfifthavenue.com/product/mackage-alfie-quilted-nylon-gloves-0400014923240.html?dwvar_0400014923240_color=BLACK,1,0.00,0,0,0,0.000000,0.000000
AGOLDE Dame Wide-Leg Cuffed Jeans,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/Gmf48ELpXSNjQD6EL_Ee_OAdcAMVn1Ow3t_StNEWt1SdJsFbihSQ4R.2bLfHnIwBTbVwmJpfLP8Ja8uEQB6v2euo.VOdpbwwZGod79NHKP1ibJn8AYFRDlOEVK67CxMChqI-?v=2,,Get free shipping on AGOLDE Dame Wide-Leg Cuffed Jeans at Bergdorf Goodman. Shop the latest luxury fashions from top designers.,258.00,USD,https://www.bergdorfgoodman.com/p/agolde-dame-wide-leg-cuffed-jeans-prod181340012?utm_source=google_shopping&ecid=BGCS_GP_CV_RL_RT_NONE&gclid=CjwKCAjw7c2pBhAZEiwA88pOF67Hehh9bp8EJ8YpudtxYuMaH9z9MFPT29tj-CfUV7Gges7-mFdksRoC8fEQAvD_BwE&gclsrc=aw.ds,20,0.00,0,0,0,0.000000,0.000000
Tellis Airluxe™ Commuter Performance Sateen Pants,Nordstrom,https://product-images-cdn.liketoknow.it/Ephn4rBh74uVhQffeIqVxvxIZEyqxsc4_IBbD5yEpbOWK9siLTDCSWzB_YRzUkzUOxtq9ZYgoZQzRxK79zrXtit7gke1AT8jKVsFk69nW3wF2G4myVogxrAoGjGbeaYc7_8CFSkz8XEM4CSZDti9ugCFRDTb.kvcXbRNgmhJ_BZ1py2gRL_Ur0eZF_2oNckoAaHhPX7HmibQUu8q1WQL?v=2,,"Free shipping and returns on AG Tellis Airluxe™ Commuter Performance Sateen Pants at Nordstrom.com. <p>Slim and stretchy, these straight-leg pants are crafted from Airluxe Commuter Performance sateen with active stretch for a classic look any day of the week.</p>",107.50,USD,https://www.nordstrom.com/s/ag-tellis-airluxe-commuter-performance-sateen-pants-regular-big-nordstrom-exclusive/6820892?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=023,7,0.00,0,0,0,0.000000,0.000000
Trucker Hat,Clare V.,https://product-images-cdn.liketoknow.it/MaWMC_b8TIJwLjNQiExabNzE68bKDRJU7SSYgtPFucbQHgEKSwImWWmKc30kicaUk8qj08zC.u6eq4kXjuL6g7ewbxrsEOsPqeldl7aBaNAQGequA7vNuHisJAvu0oHsBINCqaDAdhVqcvSz8il20.47J9vhYxXnYfUgmh5Gd3lOOqAUm1KHCjlBxHM9RvycAmWhNCTqjCxRFlQM8Qs3Zkb30wlVt0KTQw--?v=2,,"The nylon and mesh trucker hat is the perfect unisex accessory. Featuring a flat bill and long front panel, the hat is printed with the word OUi. Style: AC-HT-HT-100012-NVY Snap-back closure. One size fits most.",49.00,USD,https://www.clarev.com/products/trucker-hat-navy-w-white-oui?_pos=7&_sid=0a5e541ea&_ss=r,6,0.00,0,0,0,0.000000,0.000000
"Samba Vegan ""White Gum"" sneakers",Farfetch Global,https://product-images-cdn.liketoknow.it/hOkMc7Xcz2EzCBzhVKTXbsywBTWKnBYenZOEbJqyYjZCH56WYiBWcLYOSzkwe1AWF.wqWJNO2rRFcJkPTbzT7YB4KadxtKysHm93vD5pO.xmelHOMqg6pZ3cVtWeYkcVw73KVkSxmAF4fKU-?v=2,,Shop adidas Samba Vegan,135.00,USD,https://www.farfetch.com/shopping/men/adidas-samba-vegan-white-gum-sneakers-item-19517753.aspx?lang=en-US&fsb=1&size=34&storeid=11218&utm_source=google&utm_medium=cpc&utm_keywordid=72042781&utm_shoppingproductid=19517753-34&pid=google_search&af_channel=Search&c=1449654389&af_c_id=1449654389&af_siteid=&af_keywords=aud-360016540489:pla-424364973328&af_adset_id=60554505110&af_ad_id=277393252754&af_sub1=72042781&af_sub5=19517753-34&is_retargeting=true&shopping=yes&gclid=CjwKCAjw38SoBhB6EiwA8EQVLi4ZnodDlG7jpnqCd7Eje_zLi5WKd3lP1jlD1dGy31vUtCG_G-174hoCHwwQAvD_BwE,179,0.00,0,0,0,0.000000,0.000000
DUMAS BLAZER,Nili Lotan,https://product-images-cdn.liketoknow.it/EMxMvidzsYROMF73oim8qinqOIGU9AZirt7zCWacF8etcdSrFjgR0nv0mUQ7Fzs5HUhwOlcwG5c5eZpYkC9xv5_zW_NpJokHonKXrnwcjK4eSuUrZa7jGWFP8y51.9grqigx2ZtCGiuPGF1SMhj8Mq8QL37TqRUwiyESaOzA3ZCan5ugg4N4l8EJ3sQ540keUq.j3aEQz.AR6AapBhkElHIvLpd3osQvUjk-?v=2,196373077814,"In one size for spring, we've carried over a menswear style for an oversized approach to suiting. Single button closure with shoulder pads, interior pocket and chest pocket, this is a modern classic.",1350.00,USD,https://www.nililotan.com/products/womens-dumas-blazer?variant=39988963999862,128,0.00,0,0,0,0.000000,0.000000
Teddy leather-trimmed recycled wool-blend bomber jacket,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/1pbUwFqYTv34Gd07w0_d3XFW9fQBSOB84IwRQRJrZf7osQJCccpsGzlujX.hBlWVJU8tei6tB1VN_gGhN39ev7LDpTNSz3cO5FRGRBqkzvdAioxzcQjQJZgYdJOumIo7JFkzaHqVA4eoMw--?v=2,,"Shop SAINT LAURENT Teddy leather-trimmed recycled wool-blend bomber jacket, Explore the latest SAINT LAURENT women's collection today on NET A PORTER",2890.00,USD,https://www.net-a-porter.com/en-us/shop/product/saint-laurent/clothing/casual-jackets/teddy-leather-trimmed-recycled-wool-blend-bomber-jacket/1647597299163203,202,0E-11,2,2,2654,0.009900,0.009900
The Small Maeve Crossbody Bag in Merlot Pebbled Leather,Khaite,https://product-images-cdn.liketoknow.it/Rexl5EX.1hp8NJGLM9ffcsbMM_CqKsQylJGFoQERjBCQLzireKkTPqyum8mCpaaorzijuhAnFuY_YLxdz2SYxywcnl97cXDBOhxmfOIqJRd2Z0o3BFaEb7VHs9_kA47wYnxkJSRZX7pXsBZkPHhtRHVUfd1YNW_b?v=2,,"Description A compact, sculpted bag to carry by its twinned top handles or detachable, adjustable shoulder strap. Lined in cotton grosgrain. Details Material: Pebbled sport calf (100% calfskin) Care: Clean professionally by leather expert Origin: Made in Italy",2100.00,USD,https://khaite.com/collections/handbags/products/maeve-small-crossbody-in-merlot?variant=40001231552575,1,0.00,0,0,0,0.000000,0.000000
AGOLDE Dame Jeans | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/CVrrfghMLVsfTlVSIYSbyq0KS41zgY_HonGusKd9k.AxLu6EAvBMfQ6d2tTDC0ZKQC4n8PUpe0D6b28wsMpwljW6Zv0IvNldXtf5_Wy1CQ337_U3Ej37nCTHBJZvt75t8YX0vAuVjmJ7S1KPf1qYiy6CU65q.oPgDAGFkXBcc.fZs17VPSC6WxMjvo9FVSmZhrw4ImJ7jrUjk6JDaQQgZ5BJgpO3K0RceXs_zjic2Q6B?v=2,,AGOLDE Dame Jeans | Shopbop,258.00,USD,https://www.shopbop.com/dame-jean-agolde/vp/v=1/1541009311.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Dame+Jeans&colorSin=2098618597&fm=search-shopbysize-viewall&ref_=SB_PLP_PDP_W_EP_1,1,0.00,0,0,0,0.000000,0.000000
