Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
6/17/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Jersey","https://rstyle.me/+X_75PWKs0RGUigbAYSSXgw","Open","$7.14",""
6/17/25,"Saks Fifth Avenue","Sale commission","Tiffany Wendel","Woven Show Leather Slingback Pumps","https://rstyle.me/+oiypt8T9MDABFf2gDCMf1w","Open","$55.30",""
6/17/25,"Saks Fifth Avenue","Sale commission","Tiffany Wendel","Woven Show Leather Slingback Pumps","https://rstyle.me/+oiypt8T9MDABFf2gDCMf1w","Open","$31.85",""
6/17/25,"Saks Fifth Avenue","Sale commission","Tiffany Wendel","Woven Show Leather Slingback Pumps","https://rstyle.me/+oiypt8T9MDABFf2gDCMf1w","Open","$59.50",""
6/17/25,"Saks Fifth Avenue","Sale commission","Tiffany Wendel","Woven Show Leather Slingback Pumps","https://rstyle.me/+oiypt8T9MDABFf2gDCMf1w","Open","$210.00",""
6/17/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Cotton parka with gathered hem - Women | MANGO USA","https://rstyle.me/+Yk-uQAB9lU4mmTzWjT7HRw","Open","$12.83",""
6/17/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Jersey","https://rstyle.me/+X_75PWKs0RGUigbAYSSXgw","Open","$18.90",""
6/17/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Cotton parka with gathered hem - Women | MANGO USA","https://rstyle.me/+Yk-uQAB9lU4mmTzWjT7HRw","Open","$12.83",""
6/17/25,"eBay US","Sale commission","Tiffany Wendel","Manhattan Shirtmakers Mens Blue Half Sleeve Button Down  Shirt 17.5 Wrinkle Free","https://rstyle.me/+SjhnAcpRcOdVqoEt6PYx_A","Open","$1.05",""
6/17/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Cotton parka with gathered hem - Women | MANGO USA","https://rstyle.me/+Yk-uQAB9lU4mmTzWjT7HRw","Open","$12.83",""
6/17/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Cotton parka with gathered hem - Women | MANGO USA","https://rstyle.me/+Yk-uQAB9lU4mmTzWjT7HRw","Open","$12.83",""
6/17/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Jersey","https://rstyle.me/+X_75PWKs0RGUigbAYSSXgw","Open","$7.09",""
6/17/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Cotton parka with gathered hem - Women | MANGO USA","https://rstyle.me/+Yk-uQAB9lU4mmTzWjT7HRw","Open","$12.83",""
6/17/25,"Mango (US/MX/AU)","Sale commission","Tiffany Wendel","Cotton parka with gathered hem - Women | MANGO USA","https://rstyle.me/+Yk-uQAB9lU4mmTzWjT7HRw","Open","$12.83",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","-$3.86",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","$3.86",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","SPANX","","Open","-$9.58",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","SPANX","","Open","-$13.40",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","SPANX","","Open","-$12.15",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","SPANX","","Open","-$19.74",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","SPANX","","Open","-$10.42",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","SPANX","","Open","-$14.11",""
6/17/25,"Shopbop","Sale return","Tiffany Wendel","SPANX","","Open","-$5.04",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$19.74",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$10.42",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$14.11",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$13.40",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$5.04",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$9.58",""
6/17/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$12.15",""
6/17/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$0.21",""
6/17/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$21.09",""
6/17/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$4.70",""
6/17/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$7.14",""
6/16/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$10.92",""
6/16/25,"Shopbop","Sale commission","Tiffany Wendel","perfectwhitetee Layla French Terry Sweat Shorts | Shopbop","","Open","$9.56",""
6/16/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$7.66",""
6/16/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$1.16",""
6/16/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$4.87",""
6/16/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$46.17",""
6/15/25,"Nike (US)","Sale commission","Tiffany Wendel","Nike Cortez LeatherWomen's Shoes","https://rstyle.me/+BS1jWPx-yab_DuoUKjg9hw","Open","$7.01",""
6/15/25,"Cosabella","Sale commission","Tiffany Wendel","Curvy Chemise Dress","https://rstyle.me/+jANux94TjX8dZMwKuSRADg","Open","$0.45",""
6/15/25,"Cosabella","Sale commission","Tiffany Wendel","Curvy Chemise Dress","https://rstyle.me/+jANux94TjX8dZMwKuSRADg","Open","$1.94",""
6/15/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+OuS46O30-vKpXcNTSccmxw","Open","$13.99",""
6/15/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+OuS46O30-vKpXcNTSccmxw","Open","$7.37",""
6/15/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+OuS46O30-vKpXcNTSccmxw","Open","$2.84",""
6/15/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+OuS46O30-vKpXcNTSccmxw","Open","$9.26",""
6/15/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+OuS46O30-vKpXcNTSccmxw","Open","$7.37",""
6/15/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+OuS46O30-vKpXcNTSccmxw","Open","$3.59",""
6/15/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$3.72",""
6/15/25,"Nike (US)","Sale commission","Tiffany Wendel","Nike Cortez LeatherWomen's Shoes","https://rstyle.me/+BS1jWPx-yab_DuoUKjg9hw","Open","$2.39",""
6/15/25,"Nike (US)","Sale commission","Tiffany Wendel","Nike Cortez LeatherWomen's Shoes","https://rstyle.me/+BS1jWPx-yab_DuoUKjg9hw","Open","$7.88",""
6/15/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$3.08",""
6/15/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$4.76",""
6/15/25,"Amazon (US)","Sale return","Tiffany Wendel","","","Open","-$0.70",""
6/15/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$16.74",""
6/14/25,"Nordstrom","Sale return","Tiffany Wendel","Anya Hindmarch I Am a Plastic Bag Wink In-Flight Tote | Nordstrom","https://rstyle.me/+wkwc8E02PQDXLHZJ4HcYlA","Open","-$49.00",""
6/14/25,"Nordstrom","Sale return","Tiffany Wendel","Anya Hindmarch I Am a Plastic Bag Wink In-Flight Tote | Nordstrom","https://rstyle.me/+wkwc8E02PQDXLHZJ4HcYlA","Open","-$49.00",""
6/14/25,"Nordstrom","Sale commission","Tiffany Wendel","Anya Hindmarch I Am a Plastic Bag Wink In-Flight Tote | Nordstrom","https://rstyle.me/+wkwc8E02PQDXLHZJ4HcYlA","Open","$49.00",""
6/14/25,"Nordstrom","Sale commission","Tiffany Wendel","Anya Hindmarch I Am a Plastic Bag Wink In-Flight Tote | Nordstrom","https://rstyle.me/+wkwc8E02PQDXLHZJ4HcYlA","Open","$49.00",""
6/14/25,"Zara US","Sale return","Tiffany Wendel","LIMITED EDITION GODET STRIPE DRESS","https://rstyle.me/+ZVL9qPHModDi3Mj4YkFpWw","Open","-$22.04",""
6/14/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION GODET STRIPE DRESS","https://rstyle.me/+ZVL9qPHModDi3Mj4YkFpWw","Open","$27.78",""
6/14/25,"Zara US","Sale return","Tiffany Wendel","LIMITED EDITION STRIPED MIDI SKIRT","https://rstyle.me/+oCOqAriDrObmtxesgY8OXA","Open","-$16.42",""
6/14/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED MIDI SKIRT","https://rstyle.me/+oCOqAriDrObmtxesgY8OXA","Open","$16.42",""
6/14/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED MIDI SKIRT","https://rstyle.me/+oCOqAriDrObmtxesgY8OXA","Open","$14.06",""
6/14/25,"Shopbop","Sale return","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","-$3.86",""
6/14/25,"Shopbop","Sale return","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","-$5.71",""
6/14/25,"Shopbop","Sale commission","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","$5.71",""
6/14/25,"Shopbop","Sale commission","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","$3.86",""
6/14/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Lace Skirt","https://rstyle.me/+PyMJLo3pw2s_lfRjoZOSZA","Open","$7.88",""
6/14/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Lace Skirt","https://rstyle.me/+PyMJLo3pw2s_lfRjoZOSZA","Open","$6.83",""
6/14/25,"adidas (US)","Sale commission","Tiffany Wendel","adidas Originals Lace Skirt","https://rstyle.me/+PyMJLo3pw2s_lfRjoZOSZA","Open","$3.54",""
6/14/25,"Zara US","Sale return","Tiffany Wendel","STRIPED LINEN SHORTS LIMITED EDITION","https://rstyle.me/+vLyeEy0YyGoje7-IVMXFRg","Open","-$2.39",""
6/14/25,"Zara US","Sale commission","Tiffany Wendel","STRIPED LINEN SHORTS LIMITED EDITION","https://rstyle.me/+vLyeEy0YyGoje7-IVMXFRg","Open","$8.46",""
6/14/25,"Shopbop","Sale commission","Tiffany Wendel","Sea Marja Embroidery Capelet Blouse | Shopbop","","Open","$33.18",""
6/14/25,"Zara US","Sale return","Tiffany Wendel","LIMITED EDITION GODET STRIPE DRESS","https://rstyle.me/+ZVL9qPHModDi3Mj4YkFpWw","Open","-$19.10",""
6/14/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION GODET STRIPE DRESS","https://rstyle.me/+ZVL9qPHModDi3Mj4YkFpWw","Open","$32.99",""
6/14/25,"Bloomingdale's (US)","Sale commission","Tiffany Wendel","AQUA Multi Tote - Exclusive  | Bloomingdale's AQUA Handbags","https://rstyle.me/+RdIJcB11qQ6Oa6vzmz0kcQ","Open","$4.93",""
6/14/25,"NET-A-PORTER (US)","Sale commission","Tiffany Wendel","Nolan organic denim shorts","https://rstyle.me/+6ygf1VJ2hKRUKjM6GGt3Wg","Open","$21.00",""
6/14/25,"Zara US","Sale return","Tiffany Wendel","LIMITED EDITION STRIPED KNIT SWEATER","https://rstyle.me/+H_BNBb37HaVbo3_52VQN5w","Open","-$25.19",""
6/14/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED KNIT SWEATER","https://rstyle.me/+H_BNBb37HaVbo3_52VQN5w","Open","$25.19",""
6/14/25,"Zara US","Sale return","Tiffany Wendel","STRIPED LINEN SHORTS LIMITED EDITION","https://rstyle.me/+vLyeEy0YyGoje7-IVMXFRg","Open","-$5.59",""
6/14/25,"Zara US","Sale commission","Tiffany Wendel","STRIPED LINEN SHORTS LIMITED EDITION","https://rstyle.me/+vLyeEy0YyGoje7-IVMXFRg","Open","$5.59",""
6/14/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$4.48",""
6/14/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$13.17",""
6/14/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$8.20",""
6/14/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$1.11",""
6/13/25,"Zara US","Sale return","Tiffany Wendel","CHARM STRAP SANDALS","https://rstyle.me/+Y_eLw3KdHQ2AxLTjDNKK4g","Open","-$0.23",""
6/13/25,"Zara US","Sale commission","Tiffany Wendel","CHARM STRAP SANDALS","https://rstyle.me/+Y_eLw3KdHQ2AxLTjDNKK4g","Open","$5.98",""
6/13/25,"Zara US","Sale return","Tiffany Wendel","LIMITED EDITION STRIPED WOVEN MAXI BUCKET BAG","https://rstyle.me/+ShiiSQfBn9vflH7Zk1ompw","Open","-$31.94",""
6/13/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED WOVEN MAXI BUCKET BAG","https://rstyle.me/+ShiiSQfBn9vflH7Zk1ompw","Open","$43.11",""
6/13/25,"AnotherTomorrow","Sale return","Tiffany Wendel","Racerback Tank","https://rstyle.me/+LHmx7b50XxYdo3W-G-mVeQ","Open","-$15.12",""
6/13/25,"AnotherTomorrow","Sale return","Tiffany Wendel","Racerback Tank","https://rstyle.me/+LHmx7b50XxYdo3W-G-mVeQ","Open","-$15.12",""
6/13/25,"AnotherTomorrow","Sale commission","Tiffany Wendel","Racerback Tank","https://rstyle.me/+LHmx7b50XxYdo3W-G-mVeQ","Open","$15.12",""
6/13/25,"AnotherTomorrow","Sale commission","Tiffany Wendel","Racerback Tank","https://rstyle.me/+LHmx7b50XxYdo3W-G-mVeQ","Open","$15.12",""
6/13/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED WOVEN MAXI BUCKET BAG","https://rstyle.me/+ShiiSQfBn9vflH7Zk1ompw","Open","$33.21",""
6/13/25,"Nike (US)","Sale commission","Tiffany Wendel","Nike Cortez LeatherWomen's Shoes","https://rstyle.me/+BS1jWPx-yab_DuoUKjg9hw","Open","$8.75",""
6/13/25,"Madewell","Sale return","Tiffany Wendel","Ruffled Puff-Sleeve Top | Madewell","https://rstyle.me/+OmKyc87w2Tp4Rq22kI5tHQ","Open","-$10.29",""
6/13/25,"Madewell","Sale return","Tiffany Wendel","Ruffled Puff-Sleeve Top | Madewell","https://rstyle.me/+OmKyc87w2Tp4Rq22kI5tHQ","Open","-$10.50",""
6/13/25,"Madewell","Sale commission","Tiffany Wendel","Ruffled Puff-Sleeve Top | Madewell","https://rstyle.me/+OmKyc87w2Tp4Rq22kI5tHQ","Open","$10.29",""
6/13/25,"Madewell","Sale commission","Tiffany Wendel","Ruffled Puff-Sleeve Top | Madewell","https://rstyle.me/+OmKyc87w2Tp4Rq22kI5tHQ","Open","$10.50",""
6/13/25,"Madewell","Sale commission","Tiffany Wendel","Ruffled Puff-Sleeve Top | Madewell","https://rstyle.me/+OmKyc87w2Tp4Rq22kI5tHQ","Open","$10.50",""
6/13/25,"Madewell","Sale commission","Tiffany Wendel","Ruffled Puff-Sleeve Top | Madewell","https://rstyle.me/+OmKyc87w2Tp4Rq22kI5tHQ","Open","$10.29",""
6/13/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Teva Midform Infinity Sandals","https://rstyle.me/+CQA4FyiIohIlVmg_1dMSTw","Open","$7.35",""
6/13/25,"DOEN","Sale commission","Tiffany Wendel","Lula Crop Pant - Noir Marjorie Gingham | DÔEN","https://rstyle.me/+DKex_Jx7fnHk3HXTU80tqQ","Open","$27.09",""
6/13/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED MIDI SKIRT","https://rstyle.me/+oCOqAriDrObmtxesgY8OXA","Open","$4.79",""
6/13/25,"Zara US","Sale commission","Tiffany Wendel","LIMITED EDITION STRIPED KNIT SWEATER","https://rstyle.me/+H_BNBb37HaVbo3_52VQN5w","Open","$12.78",""
6/13/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$4.03",""
6/13/25,"","Payment transaction fee","","","","Closed","","$1.00"
6/13/25,"","Payment","","","","Closed","","$692.70"
6/13/25,"Eberjey","Sale commission","Tiffany Wendel","Mariana Bralette","https://rstyle.me/+ZEsBjyHeySRWhYbmc2USXQ","Open","$6.09",""
6/13/25,"Eberjey","Sale commission","Tiffany Wendel","Mariana Bralette","https://rstyle.me/+ZEsBjyHeySRWhYbmc2USXQ","Open","$9.24",""
6/13/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Front Closure Underwire Bra","https://rstyle.me/+iwiePXPAVCzawtKbn5fuaw","Open","$0.18",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Front Closure Underwire Bra","https://rstyle.me/+iwiePXPAVCzawtKbn5fuaw","Open","$0.24",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Front Closure Underwire Bra","https://rstyle.me/+iwiePXPAVCzawtKbn5fuaw","Open","$0.20",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Front Closure Underwire Bra","https://rstyle.me/+iwiePXPAVCzawtKbn5fuaw","Open","$0.62",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Front Closure Underwire Bra","https://rstyle.me/+iwiePXPAVCzawtKbn5fuaw","Open","$0.41",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Front Closure Underwire Bra","https://rstyle.me/+iwiePXPAVCzawtKbn5fuaw","Open","$0.42",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Front Closure Underwire Bra","https://rstyle.me/+iwiePXPAVCzawtKbn5fuaw","Open","$1.06",""
6/13/25,"Shopbop","Sale commission","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","$3.86",""
6/13/25,"Shopbop","Sale commission","Tiffany Wendel","Hanky Panky Signature Lace Crossover Bralette | Shopbop","","Open","$6.05",""
6/13/25,"ThirdLove","Sale commission","Tiffany Wendel","24/7® Classic Unlined Minimizer Bra","https://rstyle.me/+QInKAvxKKb78On7yUWwRhQ","Open","$8.19",""
6/13/25,"Nordstrom","Sale return","Tiffany Wendel","adidas SL 72 Sneaker (Women) | Nordstrom","https://rstyle.me/+bxQF_LoL0JFDc8RkNlTVzA","Open","-$7.00",""
6/13/25,"Nordstrom","Sale commission","Tiffany Wendel","adidas SL 72 Sneaker (Women) | Nordstrom","https://rstyle.me/+bxQF_LoL0JFDc8RkNlTVzA","Open","$7.00",""
6/13/25,"SummerSalt","Sale commission","Tiffany Wendel","https://cdn.shopify.com/s/files/1/1869/0651/files/Surf_Mocha_Sea_Urchin_1.jpg?v=1747338948","https://rstyle.me/+7Ik_8ng2g2mYoSUis1c6YQ","Open","$8.05",""
6/13/25,"Cosabella","Sale commission","Tiffany Wendel","Curvy Chemise Dress","https://rstyle.me/+jANux94TjX8dZMwKuSRADg","Open","$11.20",""
6/13/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/13/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/13/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$3.44",""
6/13/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/13/25,"Shopbop","Sale commission","Tiffany Wendel","SPANX","","Open","$4.03",""
6/13/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$1.40",""
6/13/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$2.77",""
6/13/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$15.44",""
6/13/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$33.12",""
6/12/25,"Shopbop","Sale commission","Tiffany Wendel","Vans LX Authentic 44 Sneakers | Shopbop","","Open","$6.72",""
6/12/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/12/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/12/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/12/25,"Revolve Clothing (Global)","Sale commission","Tiffany Wendel","Tony Bianco Pru Sandal in Rust from Revolve.com","https://rstyle.me/+unzwWdadGpY1YGsaWt_xvQ","Open","$16.80",""
6/12/25,"Nood","Sale commission","Tiffany Wendel","Free US Shipping Over $75 | We Ship Globally | 90 Day Returns","https://rstyle.me/+n65wqUv6ISssWZ-ECWa4xg","Open","$0.21",""
6/12/25,"Nood","Sale commission","Tiffany Wendel","Free US Shipping Over $75 | We Ship Globally | 90 Day Returns","https://rstyle.me/+n65wqUv6ISssWZ-ECWa4xg","Open","$2.78",""
6/12/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$8.26",""
6/12/25,"Bloomingdale's (US)","Sale return","Tiffany Wendel","Women's Uleena Loafer Flats","https://rstyle.me/+dvQsFy5k1NYYPzhEAB8muA","Open","-$4.90",""
6/12/25,"Bloomingdale's (US)","Sale commission","Tiffany Wendel","Women's Uleena Loafer Flats","https://rstyle.me/+dvQsFy5k1NYYPzhEAB8muA","Open","$4.90",""
6/12/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/12/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/12/25,"IL MAKIAGE","Sale commission","Tiffany Wendel","Magic Moisturizing Sun Foam - Face & Body","https://rstyle.me/+pfQ_joXuRwREM0UuuN8hHQ","Open","$4.13",""
6/12/25,"SKIMS (US)","Sale commission","Tiffany Wendel","TRIANGLE CAMI","https://rstyle.me/+tiuIsFb_4XsYgViqcVjm2Q","Open","$2.86",""
6/12/25,"SKIMS (US)","Sale commission","Tiffany Wendel","TRIANGLE CAMI","https://rstyle.me/+tiuIsFb_4XsYgViqcVjm2Q","Open","$4.03",""
6/12/25,"Tory Burch (US)","Sale commission","Tiffany Wendel","Quilted Loriner Jacket: Women's Designer Coats | Tory Burch","https://rstyle.me/+5rmkkBAM5OBrNzgNgngeew","Open","$18.11",""
